customer_id,age,city,employment_type,monthly_income,credit_score,product,loan_amount,tenure_months,interest_rate,emi,disbursement_date,days_past_due,default_flag
CUST100245,46,Chennai,Salaried,34849,619,Business Loan,279769,24,14.65,13518.58,2023-09-21,0,0
CUST100246,30,Mumbai,Salaried,31628,754,Personal Loan,127234,12,18.58,11699.96,2024-05-06,302,1
CUST100247,37,Ahmedabad,Salaried,37679,804,Home Loan,1375473,180,9.93,14722.06,2024-04-14,0,0
CUST100248,53,Chennai,Salaried,44854,492,Personal Loan,113730,24,18.97,5731.31,2024-10-02,0,0
CUST100249,55,Kolkata,Salaried,90275,636,Personal Loan,186262,24,11.92,8761.04,2024-10-11,0,0
CUST100250,23,Delhi,Salaried,28892,616,Gold Loan,35394,6,10.33,6078.0,2023-05-15,0,0
CUST100251,25,Pune,Self-Employed,25000,688,Business Loan,56708,12,12.97,5064.21,2024-11-24,0,0
CUST100252,27,Kolkata,Salaried,25856,709,Gold Loan,56477,24,10.49,2618.92,2024-11-08,0,0
CUST100253,38,Jaipur,Business Owner,55946,745,Personal Loan,618301,48,15.83,17469.04,2024-04-09,148,1
CUST100254,21,Pune,Business Owner,22543,782,Vehicle Loan,185878,24,11.48,8704.85,2023-12-07,0,0
CUST100255,26,Bengaluru,Salaried,72415,533,Home Loan,1663398,180,10.4,18284.2,2024-02-11,0,0
CUST100256,56,Kolkata,Salaried,54714,668,Personal Loan,101077,12,12.07,8983.88,2024-05-04,0,0
CUST100257,38,Delhi,Self-Employed,35000,732,Home Loan,1089539,120,9.24,13943.73,2023-04-12,0,0
CUST100258,22,Chennai,Self-Employed,52208,512,Personal Loan,202893,12,17.09,18513.47,2023-04-20,243,1
CUST100259,48,Hyderabad,Salaried,39121,729,Home Loan,1662209,240,8.92,14869.91,2024-04-20,0,0
CUST100260,36,Pune,Salaried,35000,576,Home Loan,1600193,300,10.36,14949.01,2024-06-25,0,0
CUST100261,34,Delhi,Salaried,35000,782,Home Loan,1329847,300,8.64,10834.04,2024-06-09,0,0
CUST100262,61,Chennai,Salaried,130302,646,Home Loan,2451626,300,11.22,24419.64,2024-11-09,0,0
CUST100263,34,Jaipur,Salaried,47803,622,Gold Loan,190415,18,11.54,11571.25,2024-05-27,0,0
CUST100264,35,Chennai,Salaried,56219,644,Vehicle Loan,311233,24,13.62,14887.38,2023-08-16,0,0
CUST100265,35,Delhi,Self-Employed,28774,787,Business Loan,116573,12,16.1,10582.29,2024-07-02,0,0
CUST100266,38,Ahmedabad,Salaried,41432,593,Home Loan,1045109,180,10.37,11468.54,2023-04-30,0,0
CUST100267,31,Jaipur,Self-Employed,28650,795,Business Loan,301025,36,11.12,9872.29,2024-11-13,319,1
CUST100268,34,Pune,Business Owner,38038,508,Home Loan,1105900,120,10.69,15040.36,2023-09-12,0,0
CUST100269,51,Bengaluru,Business Owner,78887,588,Home Loan,1704360,240,10.75,17303.16,2023-06-05,0,0
CUST100270,26,Kolkata,Business Owner,31918,501,Personal Loan,237361,48,13.65,6444.64,2023-12-06,0,0
CUST100271,31,Bengaluru,Salaried,66451,744,Business Loan,505352,60,14.83,11977.24,2024-02-14,0,0
CUST100272,48,Hyderabad,Salaried,36700,651,Gold Loan,213647,18,9.44,12776.0,2023-02-01,0,0
CUST100273,44,Ahmedabad,Self-Employed,35000,760,Home Loan,1153046,180,8.59,11415.41,2024-06-17,0,0
CUST100274,60,Chennai,Self-Employed,51957,870,Home Loan,1410768,300,10.19,13009.1,2024-01-25,0,0
CUST100275,28,Bengaluru,Self-Employed,44444,530,Home Loan,1054000,240,11.48,11225.65,2023-03-13,1,0
CUST100276,47,Delhi,Self-Employed,61427,826,Business Loan,306732,60,11.01,6670.63,2024-04-07,0,0
CUST100277,47,Hyderabad,Salaried,56493,591,Personal Loan,202871,48,16.76,5828.69,2023-01-20,0,0
CUST100278,49,Bengaluru,Salaried,62261,787,Gold Loan,63221,12,10.18,5563.42,2023-12-17,0,0
CUST100279,47,Lucknow,Salaried,55925,650,Gold Loan,105761,12,10.63,9329.09,2024-07-08,7,0
CUST100280,49,Pune,Self-Employed,87583,658,Personal Loan,54637,12,16.46,4969.16,2024-01-25,0,0
CUST100281,39,Ahmedabad,Salaried,47243,751,Gold Loan,234267,24,11.6,10984.05,2024-05-13,0,0
CUST100282,25,Hyderabad,Salaried,33559,691,Gold Loan,106277,18,11.2,6441.56,2023-03-09,0,0
CUST100283,47,Ahmedabad,Business Owner,83656,688,Home Loan,1854567,240,11.17,19357.65,2024-02-19,1,0
CUST100284,28,Delhi,Self-Employed,99635,538,Personal Loan,638214,36,18.05,23088.98,2023-11-07,168,1
CUST100285,42,Chennai,Self-Employed,56390,544,Personal Loan,246883,24,12.31,11657.41,2024-02-14,119,1
CUST100286,22,Lucknow,Salaried,55769,521,Vehicle Loan,558708,36,10.64,18196.28,2023-09-13,0,0
CUST100287,39,Ahmedabad,Salaried,63031,841,Personal Loan,616257,36,18.56,22452.67,2024-11-07,0,0
CUST100288,44,Ahmedabad,Salaried,53811,699,Home Loan,1524786,240,9.54,14252.86,2023-03-16,0,0
CUST100289,28,Bengaluru,Salaried,44061,766,Personal Loan,142334,24,16.1,6975.92,2023-04-05,0,0
CUST100290,32,Jaipur,Self-Employed,38329,528,Business Loan,90320,12,12.14,8030.74,2023-01-30,0,0
CUST100291,27,Pune,Business Owner,85216,629,Business Loan,346540,24,14.71,16754.85,2024-08-31,0,0
CUST100292,51,Ahmedabad,Business Owner,22665,788,Gold Loan,71743,12,10.26,6316.03,2023-08-15,0,0
CUST100293,41,Lucknow,Business Owner,60960,452,Personal Loan,147691,36,18.97,5411.52,2024-09-03,0,0
CUST100294,21,Pune,Self-Employed,75744,691,Home Loan,3065841,240,9.88,29342.69,2023-07-05,0,0
CUST100295,32,Pune,Self-Employed,61212,779,Business Loan,178402,12,14.12,16028.28,2023-01-11,0,0
CUST100296,33,Hyderabad,Salaried,48569,692,Business Loan,300711,24,14.8,14551.91,2024-02-23,0,0
CUST100297,53,Hyderabad,Salaried,84489,646,Home Loan,1738757,300,9.92,15702.15,2023-06-30,0,0
CUST100298,44,Hyderabad,Salaried,63714,636,Business Loan,278008,12,17.56,25429.59,2023-02-11,0,0
CUST100299,46,Hyderabad,Self-Employed,41485,588,Vehicle Loan,158765,36,10.79,5181.99,2024-04-02,0,0
CUST100300,34,Jaipur,Salaried,50478,817,Vehicle Loan,171692,60,10.02,3649.64,2023-03-20,0,0
CUST100301,44,Pune,Self-Employed,38904,761,Business Loan,201329,24,17.12,9965.77,2023-05-07,30,0
CUST100302,32,Ahmedabad,Salaried,84031,715,Business Loan,434330,60,17.06,10808.24,2023-12-30,0,0
CUST100303,21,Hyderabad,Salaried,25000,849,Business Loan,78793,12,17.94,7221.49,2023-09-08,0,0
CUST100304,52,Mumbai,Self-Employed,124101,584,Personal Loan,791202,48,17.07,22858.83,2024-02-02,0,0
CUST100305,30,Chennai,Self-Employed,28119,676,Business Loan,114926,12,17.38,10502.53,2024-09-27,0,0
CUST100306,34,Pune,Business Owner,44395,599,Personal Loan,90073,24,16.86,4447.36,2023-03-27,0,0
CUST100307,37,Pune,Business Owner,42245,798,Business Loan,336626,60,13.07,7671.34,2023-11-02,0,0
CUST100308,54,Hyderabad,Self-Employed,113578,545,Personal Loan,418078,48,11.61,10929.71,2023-07-06,0,0
CUST100309,38,Delhi,Self-Employed,83469,730,Business Loan,854753,36,15.75,29945.19,2023-06-11,0,0
CUST100310,35,Delhi,Business Owner,61417,644,Personal Loan,118073,12,13.29,10562.03,2024-03-27,30,0
CUST100311,24,Ahmedabad,Salaried,39243,598,Home Loan,1603957,240,8.89,14317.94,2023-10-27,0,0
CUST100312,50,Delhi,Salaried,71829,753,Personal Loan,850960,48,18.32,25139.47,2023-09-21,15,0
CUST100313,38,Delhi,Self-Employed,73197,626,Vehicle Loan,388180,36,10.93,12695.65,2023-04-13,0,0
CUST100314,41,Jaipur,Salaried,52621,612,Business Loan,321818,24,13.18,15327.04,2024-06-10,0,0
CUST100315,30,Kolkata,Business Owner,67212,733,Personal Loan,106151,12,16.79,9670.9,2024-05-17,0,0
CUST100316,49,Ahmedabad,Salaried,47011,558,Gold Loan,264975,24,11.31,12388.08,2023-10-09,15,0
CUST100317,40,Mumbai,Salaried,22555,760,Personal Loan,130467,24,11.85,6132.4,2023-07-28,15,0
CUST100318,32,Bengaluru,Salaried,96384,550,Vehicle Loan,166884,24,10.27,7721.66,2023-10-05,0,0
CUST100319,24,Pune,Salaried,25000,837,Business Loan,118071,12,13.87,10594.03,2023-07-13,0,0
CUST100320,50,Mumbai,Business Owner,72987,659,Home Loan,1581673,120,10.21,21086.29,2024-07-29,0,0
CUST100321,44,Hyderabad,Self-Employed,30887,749,Gold Loan,50668,6,9.48,8679.69,2023-01-25,0,0
CUST100322,36,Pune,Salaried,39069,766,Business Loan,86720,12,17.03,7910.51,2023-12-05,30,0
CUST100323,43,Lucknow,Self-Employed,58005,702,Personal Loan,115091,12,17.93,10547.71,2024-07-27,0,0
CUST100324,48,Hyderabad,Business Owner,38223,690,Vehicle Loan,257918,48,10.34,6583.66,2023-12-12,7,0
CUST100325,26,Jaipur,Salaried,92439,592,Gold Loan,209153,12,10.19,18406.36,2023-02-19,0,0
CUST100326,39,Chennai,Salaried,94055,622,Home Loan,2636093,240,11.06,27317.17,2024-09-13,0,0
CUST100327,42,Chennai,Salaried,24482,535,Personal Loan,77151,24,14.84,3734.93,2023-10-15,0,0
CUST100328,30,Lucknow,Salaried,58077,634,Home Loan,2244998,180,9.13,22944.21,2024-05-09,0,0
CUST100329,37,Pune,Self-Employed,47932,696,Personal Loan,241717,24,15.09,11730.39,2024-08-01,0,0
CUST100330,42,Jaipur,Salaried,54675,553,Personal Loan,162056,36,17.69,5833.54,2024-01-31,0,0
CUST100331,51,Kolkata,Self-Employed,73185,767,Home Loan,1553542,300,9.91,14018.6,2023-01-18,0,0
CUST100332,26,Lucknow,Self-Employed,86988,551,Home Loan,1397472,120,8.77,17529.1,2024-10-10,174,1
CUST100333,40,Chennai,Self-Employed,30208,752,Business Loan,203469,24,17.19,10078.55,2023-08-18,7,0
CUST100334,51,Bengaluru,Business Owner,35369,765,Business Loan,100533,12,13.2,8988.77,2024-04-28,224,1
CUST100335,40,Mumbai,Salaried,69505,657,Home Loan,1499854,120,9.4,19325.72,2024-11-21,0,0
CUST100336,42,Bengaluru,Self-Employed,94509,629,Gold Loan,200063,12,9.25,17519.01,2023-06-03,0,0
CUST100337,36,Lucknow,Salaried,46246,829,Personal Loan,273460,36,12.3,9122.02,2024-01-10,30,0
CUST100338,53,Lucknow,Salaried,80975,555,Home Loan,1399591,120,11.02,19295.22,2024-06-22,0,0
CUST100339,26,Bengaluru,Salaried,49670,746,Personal Loan,133676,12,18.23,12270.05,2024-08-21,0,0
CUST100340,46,Chennai,Self-Employed,40753,654,Gold Loan,57788,12,11.96,5133.31,2024-08-08,0,0
CUST100341,25,Hyderabad,Business Owner,65796,672,Business Loan,300151,24,15.87,14677.69,2024-07-22,307,1
CUST100342,31,Lucknow,Salaried,48343,711,Home Loan,1459358,120,8.87,18384.01,2023-01-18,0,0
CUST100343,38,Jaipur,Salaried,60329,620,Personal Loan,91850,12,17.54,8400.71,2024-01-26,0,0
CUST100344,43,Kolkata,Salaried,44474,748,Personal Loan,51943,12,15.06,4689.76,2023-03-01,0,0
CUST100345,43,Kolkata,Salaried,41303,521,Personal Loan,95071,12,14.72,8568.39,2024-06-22,0,0
CUST100346,39,Ahmedabad,Salaried,34993,672,Personal Loan,91098,12,13.38,8152.88,2023-09-03,0,0
CUST100347,32,Kolkata,Salaried,54650,650,Home Loan,1565509,240,11.11,16276.36,2023-07-23,0,0
CUST100348,31,Mumbai,Salaried,35000,568,Home Loan,1404540,180,9.25,14455.42,2023-01-12,0,0
CUST100349,39,Pune,Salaried,55141,631,Business Loan,232961,24,16.96,11513.64,2024-01-12,0,0
CUST100350,44,Jaipur,Salaried,31866,748,Personal Loan,94962,36,16.19,3347.5,2023-11-12,30,0
CUST100351,49,Mumbai,Business Owner,42403,647,Personal Loan,92961,12,18.89,8562.09,2023-01-27,0,0
CUST100352,21,Bengaluru,Salaried,52613,581,Gold Loan,113568,12,10.71,10021.97,2023-06-14,0,0
CUST100353,52,Chennai,Salaried,29645,526,Personal Loan,85954,24,17.51,4270.85,2024-06-13,0,0
CUST100354,53,Pune,Self-Employed,22805,666,Personal Loan,106040,24,14.27,5104.82,2023-01-12,0,0
CUST100355,34,Hyderabad,Self-Employed,67378,533,Personal Loan,76720,36,11.56,2532.11,2023-12-18,0,0
CUST100356,40,Jaipur,Self-Employed,62424,543,Gold Loan,437868,24,10.9,20387.76,2023-01-22,0,0
CUST100357,21,Bengaluru,Business Owner,54805,793,Personal Loan,254880,36,17.67,9172.38,2023-05-03,0,0
CUST100358,56,Delhi,Salaried,51846,636,Personal Loan,141323,24,17.65,7031.55,2023-09-04,0,0
CUST100359,28,Delhi,Salaried,51823,713,Personal Loan,101648,24,11.8,4775.44,2023-01-19,0,0
CUST100360,41,Mumbai,Business Owner,55925,760,Personal Loan,681337,36,14.02,23293.1,2024-11-02,0,0
CUST100361,38,Kolkata,Salaried,69144,827,Personal Loan,176379,24,15.84,8622.59,2023-03-02,0,0
CUST100362,36,Mumbai,Business Owner,60781,684,Personal Loan,203461,12,11.68,18046.82,2023-06-15,15,0
CUST100363,43,Ahmedabad,Salaried,172089,676,Personal Loan,93119,12,13.54,8340.75,2024-07-26,1,0
CUST100364,37,Delhi,Self-Employed,44854,626,Personal Loan,62223,12,17.13,5678.87,2023-02-25,0,0
CUST100365,44,Pune,Self-Employed,42004,537,Gold Loan,97544,18,11.87,5942.54,2024-11-07,0,0
CUST100366,45,Bengaluru,Salaried,42366,649,Gold Loan,54934,18,10.09,3301.45,2023-12-10,0,0
CUST100367,34,Chennai,Self-Employed,51152,823,Personal Loan,151733,24,14.84,7345.5,2023-03-04,0,0
CUST100368,33,Hyderabad,Business Owner,53790,824,Personal Loan,80039,24,17.83,3989.3,2023-09-01,144,1
CUST100369,29,Ahmedabad,Salaried,55709,636,Gold Loan,137986,24,9.85,6357.8,2024-10-30,30,0
CUST100370,31,Kolkata,Self-Employed,70684,637,Home Loan,1483397,120,11.07,20492.62,2024-05-06,0,0
CUST100371,21,Jaipur,Self-Employed,54824,662,Personal Loan,167362,24,13.78,8018.15,2023-06-07,30,0
CUST100372,48,Kolkata,Salaried,109321,843,Home Loan,3658390,240,9.92,35110.57,2023-02-05,0,0
CUST100373,21,Ahmedabad,Salaried,58254,603,Vehicle Loan,397904,36,10.66,12962.89,2024-06-27,0,0
CUST100374,43,Jaipur,Salaried,68879,823,Personal Loan,119797,12,14.94,10809.28,2024-01-17,0,0
CUST100375,37,Lucknow,Salaried,42595,662,Vehicle Loan,284277,36,10.15,9192.85,2024-08-02,1,0
CUST100376,31,Lucknow,Self-Employed,54119,762,Personal Loan,471859,36,14.39,16216.55,2023-07-12,292,1
CUST100377,36,Lucknow,Salaried,31246,593,Vehicle Loan,184389,60,12.44,4142.75,2023-03-06,0,0
CUST100378,45,Delhi,Salaried,58655,748,Personal Loan,652606,48,11.8,17121.6,2023-11-25,207,1
CUST100379,46,Lucknow,Salaried,44342,728,Home Loan,1456547,300,9.58,12806.9,2023-07-07,0,0
CUST100380,30,Mumbai,Salaried,40649,679,Personal Loan,119809,24,16.53,5896.61,2024-01-21,0,0
CUST100381,41,Hyderabad,Salaried,64598,741,Vehicle Loan,621208,60,11.81,13758.86,2024-05-24,0,0
CUST100382,35,Chennai,Salaried,56579,688,Business Loan,307133,24,17.99,15331.86,2024-08-09,0,0
CUST100383,32,Kolkata,Self-Employed,36680,575,Business Loan,366620,36,15.86,12863.95,2023-08-18,0,0
CUST100384,21,Chennai,Self-Employed,78511,737,Business Loan,325101,60,13.1,7413.7,2024-06-26,0,0
CUST100385,42,Kolkata,Salaried,60497,627,Home Loan,1819701,300,9.17,15483.26,2024-08-05,0,0
CUST100386,46,Chennai,Salaried,48675,587,Vehicle Loan,234441,36,9.75,7537.26,2023-05-24,15,0
CUST100387,27,Ahmedabad,Salaried,35000,732,Home Loan,749525,120,9.4,9657.68,2023-10-24,0,0
CUST100388,33,Hyderabad,Salaried,58222,694,Business Loan,542052,60,17.47,13608.75,2024-03-16,0,0
CUST100389,50,Ahmedabad,Salaried,60562,430,Personal Loan,295594,36,17.74,10647.92,2024-04-25,30,0
CUST100390,45,Delhi,Salaried,35639,660,Gold Loan,55751,6,10.72,9584.51,2024-09-04,0,0
CUST100391,51,Jaipur,Self-Employed,40690,735,Home Loan,800284,120,10.4,10753.87,2024-03-14,193,1
CUST100392,40,Delhi,Salaried,42088,658,Business Loan,197843,24,11.05,9225.63,2023-02-28,0,0
CUST100393,42,Pune,Self-Employed,38051,603,Personal Loan,89267,24,13.1,4248.11,2023-12-27,0,0
CUST100394,43,Delhi,Self-Employed,56257,698,Personal Loan,70746,24,13.33,3374.37,2024-06-10,0,0
CUST100395,28,Ahmedabad,Salaried,79396,712,Business Loan,456131,24,16.57,22458.02,2023-04-12,0,0
CUST100396,34,Pune,Salaried,62606,760,Personal Loan,319836,36,18.7,11675.46,2023-01-14,0,0
CUST100397,40,Lucknow,Salaried,67332,611,Home Loan,1779845,300,10.65,16996.01,2023-06-15,0,0
CUST100398,48,Lucknow,Self-Employed,60637,683,Business Loan,240365,12,14.42,21629.21,2023-12-07,0,0
CUST100399,33,Hyderabad,Salaried,108041,741,Gold Loan,565573,24,9.77,26038.33,2024-03-18,0,0
CUST100400,27,Ahmedabad,Salaried,52170,561,Vehicle Loan,580517,48,10.49,14860.39,2023-02-28,0,0
CUST100401,36,Kolkata,Business Owner,99423,757,Home Loan,1892195,180,11.4,21984.28,2024-03-06,0,0
CUST100402,26,Kolkata,Salaried,33046,586,Business Loan,238423,36,15.45,8317.65,2024-05-06,0,0
CUST100403,44,Delhi,Salaried,78877,727,Personal Loan,67461,24,18.85,3395.7,2024-03-12,1,0
CUST100404,37,Ahmedabad,Self-Employed,50869,724,Home Loan,1313250,300,10.13,12054.07,2023-09-21,0,0
CUST100405,43,Mumbai,Salaried,49686,712,Home Loan,1869687,240,8.93,16737.98,2024-01-15,0,0
CUST100406,37,Hyderabad,Self-Employed,20000,614,Personal Loan,53963,12,12.62,4810.21,2023-12-29,354,1
CUST100407,44,Chennai,Self-Employed,66710,695,Personal Loan,116930,12,14.91,10548.94,2024-08-20,204,1
CUST100408,35,Jaipur,Salaried,39996,719,Personal Loan,154875,48,17.42,4502.65,2024-08-29,0,0
CUST100409,39,Lucknow,Salaried,29602,668,Personal Loan,95519,12,17.19,8720.4,2024-01-10,15,0
CUST100410,48,Ahmedabad,Salaried,41611,640,Gold Loan,187166,24,10.61,8689.55,2023-08-22,0,0
CUST100411,36,Bengaluru,Business Owner,54711,652,Gold Loan,55306,6,10.84,9511.28,2023-11-10,0,0
CUST100412,37,Mumbai,Salaried,59175,765,Home Loan,1329210,120,10.63,18032.59,2023-05-24,0,0
CUST100413,28,Pune,Self-Employed,64676,766,Home Loan,1892535,240,9.56,17715.13,2023-02-27,0,0
CUST100414,37,Bengaluru,Salaried,55305,770,Personal Loan,181357,48,11.79,4757.15,2024-08-28,0,0
CUST100415,50,Ahmedabad,Salaried,38783,611,Personal Loan,68183,12,13.01,6090.24,2023-03-20,0,0
CUST100416,39,Kolkata,Business Owner,88628,708,Business Loan,634807,24,14.59,30656.15,2023-02-14,0,0
CUST100417,33,Ahmedabad,Salaried,73736,678,Business Loan,573559,60,12.74,12974.02,2023-04-10,0,0
CUST100418,39,Mumbai,Self-Employed,37757,900,Home Loan,1528165,300,10.22,14124.14,2023-06-18,197,1
CUST100419,49,Hyderabad,Salaried,61239,608,Personal Loan,310495,48,12.99,8328.26,2024-10-30,0,0
CUST100420,38,Lucknow,Salaried,79682,606,Vehicle Loan,737050,36,13.05,24851.88,2023-07-07,0,0
CUST100421,25,Kolkata,Salaried,59306,639,Home Loan,1516396,240,9.72,14353.36,2023-09-06,0,0
CUST100422,21,Chennai,Self-Employed,117878,775,Personal Loan,682539,48,14.16,18706.21,2023-12-17,0,0
CUST100423,34,Delhi,Self-Employed,67942,759,Personal Loan,248407,48,15.68,6999.28,2024-10-04,0,0
CUST100424,37,Hyderabad,Salaried,81884,680,Vehicle Loan,974979,36,13.39,33034.34,2024-08-07,0,0
CUST100425,50,Ahmedabad,Self-Employed,83743,709,Business Loan,742459,36,16.79,26393.16,2023-10-30,1,0
CUST100426,37,Kolkata,Self-Employed,63041,583,Vehicle Loan,458412,36,9.87,14763.7,2023-09-25,0,0
CUST100427,48,Hyderabad,Salaried,90734,529,Personal Loan,298748,36,14.21,10241.0,2024-02-09,0,0
CUST100428,35,Kolkata,Self-Employed,50750,667,Home Loan,1647248,300,9.08,13914.0,2024-01-12,287,1
CUST100429,30,Ahmedabad,Salaried,43716,589,Personal Loan,170138,24,14.96,8246.19,2023-02-21,0,0
CUST100430,53,Ahmedabad,Salaried,70740,750,Personal Loan,345635,48,14.86,9594.77,2024-01-15,7,0
CUST100431,39,Pune,Self-Employed,49364,566,Home Loan,1227240,300,11.25,12250.8,2024-05-17,0,0
CUST100432,44,Lucknow,Business Owner,51786,637,Business Loan,472095,36,17.24,16887.92,2024-03-30,0,0
CUST100433,38,Bengaluru,Self-Employed,25000,678,Business Loan,235030,36,17.43,8429.84,2024-04-07,30,0
CUST100434,33,Hyderabad,Salaried,49530,667,Vehicle Loan,586106,60,10.35,12554.2,2023-07-08,0,0
CUST100435,33,Bengaluru,Salaried,27188,660,Personal Loan,73931,24,14.4,3563.63,2023-02-22,0,0
CUST100436,53,Ahmedabad,Salaried,84902,523,Personal Loan,155712,48,13.39,4207.57,2023-07-21,0,0
CUST100437,40,Pune,Salaried,48998,633,Personal Loan,70592,48,12.93,1891.35,2024-10-26,0,0
CUST100438,46,Pune,Business Owner,36306,599,Home Loan,1381948,240,10.44,13741.44,2024-01-05,0,0
CUST100439,45,Chennai,Self-Employed,27421,524,Business Loan,322798,36,12.36,10777.1,2023-07-29,0,0
CUST100440,24,Bengaluru,Salaried,39415,582,Gold Loan,72556,12,12.12,6450.59,2024-06-24,312,1
CUST100441,35,Jaipur,Salaried,96200,744,Personal Loan,182212,36,18.86,6666.28,2024-11-29,0,0
CUST100442,48,Pune,Salaried,39985,581,Personal Loan,113735,12,13.38,10178.79,2024-11-08,0,0
CUST100443,31,Ahmedabad,Business Owner,27613,748,Business Loan,189883,24,14.09,9124.91,2024-05-14,299,1
CUST100444,32,Bengaluru,Business Owner,45464,590,Personal Loan,104746,36,16.57,3712.1,2024-01-20,0,0
CUST100445,32,Mumbai,Salaried,54684,639,Gold Loan,283981,24,9.24,13004.89,2023-12-18,1,0
CUST100446,21,Mumbai,Salaried,33709,583,Personal Loan,139832,36,14.38,4804.97,2024-02-12,7,0
CUST100447,33,Mumbai,Self-Employed,51625,546,Vehicle Loan,510096,36,10.03,16466.55,2023-06-23,0,0
CUST100448,29,Lucknow,Salaried,67588,872,Personal Loan,389209,36,15.56,13599.04,2023-10-16,0,0
CUST100449,41,Bengaluru,Salaried,149731,600,Vehicle Loan,983841,24,9.88,45344.8,2023-10-15,0,0
CUST100450,46,Ahmedabad,Salaried,60593,546,Home Loan,1554643,300,9.75,13854.01,2023-08-31,0,0
CUST100451,21,Bengaluru,Self-Employed,93717,637,Personal Loan,79105,24,14.09,3801.42,2023-06-27,0,0
CUST100452,50,Mumbai,Salaried,178787,780,Gold Loan,195646,12,10.6,17255.04,2023-07-18,0,0
CUST100453,27,Lucknow,Self-Employed,85855,632,Business Loan,314195,24,13.13,14956.6,2023-07-07,0,0
CUST100454,30,Bengaluru,Salaried,35000,641,Home Loan,1141844,240,9.75,10830.58,2023-02-22,0,0
CUST100455,34,Delhi,Self-Employed,98700,712,Personal Loan,486651,48,12.17,12856.04,2023-04-23,0,0
CUST100456,44,Pune,Business Owner,51358,716,Home Loan,1229965,120,10.21,16397.45,2024-11-25,0,0
CUST100457,32,Jaipur,Self-Employed,177150,728,Personal Loan,593699,48,11.51,15491.92,2023-04-22,0,0
CUST100458,32,Jaipur,Salaried,32834,896,Business Loan,489838,60,13.3,11220.69,2024-05-30,0,0
CUST100459,42,Pune,Self-Employed,104353,487,Personal Loan,941783,36,13.87,32128.48,2024-08-01,0,0
CUST100460,29,Mumbai,Self-Employed,21974,646,Personal Loan,82061,24,11.93,3860.21,2023-10-26,0,0
CUST100461,34,Chennai,Self-Employed,82929,731,Personal Loan,659743,24,12.48,31204.49,2024-11-13,0,0
CUST100462,32,Lucknow,Salaried,64177,748,Vehicle Loan,289645,48,11.8,7599.05,2024-11-08,0,0
CUST100463,33,Chennai,Self-Employed,51513,831,Business Loan,324224,24,12.36,15316.91,2024-09-27,15,0
CUST100464,48,Jaipur,Business Owner,25000,509,Business Loan,66566,12,13.2,5951.74,2023-08-24,0,0
CUST100465,41,Pune,Business Owner,37674,632,Home Loan,801104,300,10.61,7626.9,2023-01-04,1,0
CUST100466,37,Jaipur,Business Owner,90628,664,Vehicle Loan,665917,36,10.0,21487.27,2024-03-16,1,0
CUST100467,21,Delhi,Salaried,69145,624,Personal Loan,72577,36,14.33,2492.16,2024-06-12,0,0
CUST100468,41,Hyderabad,Salaried,134304,859,Vehicle Loan,596310,24,12.45,28195.86,2023-04-22,0,0
CUST100469,49,Kolkata,Business Owner,84549,612,Home Loan,2104231,180,10.77,23613.6,2024-09-09,169,1
